Target(SIN(0.01*x)+2*COS(0.01*x*x)+LOG(0.01*x)),Input1(x),Input2(x*x),Input3(sin(x)),Input4(cos(x)),Input5(log(x))
517.1915253,2324,5400976,-0.702257578,0.711922955,3.366236124
257.0039486,2325,5405625,0.219631121,0.97558299,3.366422957
305.7955464,2326,5410276,0.939591981,0.342296523,3.36660971
480.3925328,2327,5414929,0.795696306,-0.605695789,3.366796383
145.6937954,2328,5419584,-0.079758883,-0.996814186,3.366982976
529.6808054,2329,5424241,-0.881884123,-0.471466217,3.367169489
210.0608937,2330,5428900,-0.873209167,0.487345617,3.367355921
378.5193555,2331,5433561,-0.06170973,0.998094138,3.367542274
398.7188075,2332,5438224,0.806525348,0.591199512,3.367728546
199.7377976,2333,5442889,0.933244741,-0.359241219,3.367914739
527.5869328,2334,5447556,0.201943223,-0.97939723,3.368100852
139.8848467,2335,5452225,-0.715023963,-0.699099944,3.368286885
513.9730615,2336,5456896,-0.974601415,0.223946606,3.368472838
214.1115065,2337,5461569,-0.33813482,0.94109768,3.368658712
397.3761379,2338,5466244,0.609211368,0.793007887,3.368844507
349.4251983,2339,5470921,0.996451435,-0.0841697,3.369030222
262.3485461,2340,5475600,0.467558647,-0.883962053,3.369215857
467.4010966,2341,5480281,-0.491205404,-0.871043771,3.369401414
170.0021767,2342,5484964,-0.998357472,-0.057291863,3.369586891
528.9154412,2343,5489649,-0.587624285,0.80913392,3.369772289
137.9506794,2344,5494336,0.36336796,0.931645708,3.369957607
534.1233683,2345,5499025,0.980281378,0.197606729,3.370142847
153.4723209,2346,5503716,0.695928618,-0.718110966,3.370328008
503.0374549,2347,5508409,-0.228257705,-0.97360075,3.37051309
193.7505576,2348,5513104,-0.942584946,-0.333966495,3.370698093
457.974477,2349,5517801,-0.790303935,0.612715016,3.370883017
239.0460405,2350,5522500,0.088578869,0.996069166,3.371067862
415.0791639,2351,5527201,0.886022669,0.463641919,3.371252629
277.0282255,2352,5531904,0.868861314,-0.49505557,3.371437317
383.1726832,2353,5536609,0.052872873,-0.998601251,3.371621927
301.7964224,2354,5541316,-0.811726643,-0.584037547,3.371806459
365.9245798,2355,5546025,-0.930028427,0.367487584,3.371990911
311.2512176,2356,5550736,-0.193266364,0.981146326,3.372175286
364.4169062,2357,5555449,0.721183903,0.69274366,3.372359583
304.9292264,2358,5560164,0.972581015,-0.232564332,3.372543801
378.7166645,2359,5564881,0.329791628,-0.94405375,3.372727941
283.1233514,2360,5569600,-0.616206661,-0.787584504,3.372912003
408.0204451,2361,5574321,-0.995667388,0.092986303,3.373095987
247.4793362,2362,5579044,-0.45971611,0.888065931,3.373279893
449.3433853,2363,5583769,0.49889604,0.866661838,3.373463722
202.9473363,2364,5588496,0.998825471,0.048452848,3.373647472
495.0792733,2365,5593225,0.580439371,-0.814303467,3.373831145
160.4361644,2366,5597956,-0.37160001,-0.92839293,3.37401474
530.5755988,2367,5602689,-0.981992055,-0.188922214,3.374198258
138.3576519,2368,5607424,-0.689545133,0.724242714,3.374381698
534.3347139,2369,5612161,0.236866404,0.971542231,3.374565061
159.6571687,2370,5616900,0.945504062,0.325610301,3.374748346
484.7808098,2371,5621641,0.784849646,-0.619686238,3.374931554
240.4896168,2372,5626384,-0.097391915,-0.995246108,3.375114685
376.2230251,2373,5631129,-0.890091799,-0.455781296,3.375297738
370.7144633,2374,5635876,-0.864445387,0.502726737,3.375480715
239.1385212,2375,5640625,-0.044031873,0.999030127,3.375663614
497.5398166,2376,5645376,0.816864342,0.576829825,3.375846436
146.170167,2377,5650129,0.926739248,-0.375705158,3.376029182
537.0300046,2378,5654884,0.184574364,-0.982818551,3.37621185
177.2609258,2379,5659641,-0.72728734,-0.686333101,3.376394442
433.9566295,2380,5664400,-0.970484417,0.241163837,3.376576957
340.6906921,2381,5669161,-0.321422597,0.946935855,3.376759395
244.0899075,2382,5673924,0.623153676,0.782099415,3.376941757
512.9479802,2383,5678689,0.994805334,-0.10179562,3.377124042
141.5768493,2384,5683456,0.451837555,-0.892100232,3.377306251
509.8797597,2385,5688225,-0.506547588,-0.862212005,3.377488383
262.2209784,2386,5692996,-0.999215215,-0.039610036,3.377670439
303.7711805,2387,5697769,-0.573208981,0.819409217,3.377852419
489.177389,2388,5702544,0.379802946,0.925067415,3.378034322
144.2297241,2389,5707321,0.983625796,0.180222898,3.37821615
512.698147,2390,5712100,0.683107625,-0.73031772,3.378397901
280.5017812,2391,5716881,-0.245456546,-0.969407594,3.378579576
269.3294065,2392,5721664,-0.948349101,-0.317228597,3.378761175
523.7228193,2393,5726449,-0.779333866,0.626608909,3.378942699
153.054063,2394,5731236,0.106197331,0.994345074,3.379124146
444.6491334,2395,5736025,0.894091192,0.447884963,3.379305518
398.4662442,2396,5740816,0.859961734,-0.510358517,3.379486814
170.4734028,2397,5745609,0.035187424,-0.999380731,3.379668034
535.9301723,2398,5750404,-0.821938042,-0.569576909,3.379849179
269.7654296,2399,5755201,-0.923377462,0.383893296,3.380030248
256.9764907,2400,5760000,-0.175867902,0.984413775,3.380211242
543.2971037,2401,5764801,0.733333796,0.67986877,3.38039216
194.2334568,2402,5769604,0.968311784,-0.249744447,3.380573003
339.5877897,2403,5774409,0.313028384,-0.949743771,3.380753771
516.7659321,2404,5779216,-0.630051869,-0.776553052,3.380934463
164.6272272,2405,5784025,-0.993865339,0.110596962,3.381115081
389.43003,2406,5788836,-0.4439236,0.896064639,3.381295623
495.5087212,2407,5793649,0.51415945,0.857694619,3.38147609
158.2369797,2408,5798464,0.999526672,0.030764122,3.381656483
403.2776381,2409,5803281,0.565933682,-0.824450767,3.3818368
496.6103054,2410,5808100,-0.387976126,-0.921669423,3.382017043
163.0899419,2411,5812921,-0.985182473,-0.171509462,3.38219721
382.0216572,2412,5817744,-0.676616597,0.736335508,3.382377303
520.344377,2413,5822569,0.254027457,0.967197007,3.382557322
184.8439595,2414,5827396,0.951119839,0.308822039,3.382737266
324.5727826,2415,5832225,0.773757027,-0.633482488,3.382917135
550.3309672,2416,5837056,-0.114994427,-0.993366137,3.38309693
243.9528587,2417,5841889,-0.898020535,-0.439953541,3.38327665
239.0288502,2418,5846724,-0.855410705,0.517950312,3.383456297
548.2017234,2419,5851561,-0.026340217,0.999653036,3.383635868
358.1655851,2420,5856400,0.826947345,0.562279369,3.383815366
166.6928175,2421,5861241,0.919943332,-0.392051357,3.383994789
463.6359813,2422,5866084,0.167147662,-0.985931873,3.384174139
500.2020357,2423,5870929,-0.739322797,-0.673351172,3.384353414
190.3413022,2424,5875776,-0.966063286,0.258305491,3.384532615
293.0354537,2425,5880625,-0.304609645,0.952477277,3.384711743
559.2212954,2426,5885476,0.636900699,0.770945847,3.384890797
362.252462,2427,5890329,0.992847478,-0.119389639,3.385069776
165.3482198,2428,5895184,0.435974864,-0.899958842,3.385248682
417.4021508,2429,5900041,-0.521731029,-0.853110036,3.385427515
550.646405,2430,5904900,-0.99975982,-0.021915797,3.385606274
276.4511753,2431,5909761,-0.558614043,0.829427725,3.385784959
192.903004,2432,5914624,0.396118909,0.918199221,3.385963571
474.5427715,2433,5919489,0.986661963,0.162782588,3.386142109
533.1165105,2434,5924356,0.670072559,-0.742295606,3.386320574
255.372638,2435,5929225,-0.262578466,-0.964910643,3.386498966
201.9645104,2436,5934096,-0.95381606,-0.300391285,3.386677284
473.8457874,2437,5938969,-0.768119567,0.640306435,3.386855529
546.5220201,2438,5943844,0.123782513,0.992309372,3.387033701
289.9598104,2439,5948721,0.901879522,0.431987648,3.3872118
182.1510729,2440,5953600,0.850792657,-0.525501527,3.387389826
413.7300338,2441,5958481,0.017490947,-0.999847022,3.387567779
572.8689579,2442,5963364,-0.831891859,-0.554937776,3.38774566
390.8544016,2443,5968249,-0.916437126,0.400178702,3.387923467
181.6096264,2444,5973136,-0.158414326,0.987372727,3.388101202
287.9885447,2445,5978025,0.745253875,0.66678082,3.388278863
533.3582038,2446,5982916,0.9637391,-0.266846297,3.388456453
534.5980439,2447,5987809,0.296167042,-0.95513616,3.388633969
298.3009441,2448,5992704,-0.643699629,-0.765278242,3.388811413
180.7888449,2449,5997601,-0.99175183,0.128172963,3.388988785
347.9242853,2450,6002500,-0.427991971,0.903782536,3.389166084
558.4410353,2451,6007401,0.529261732,0.848458614,3.389343311
526.3798676,2452,6012304,0.999914639,0.013065755,3.389520466
303.4958474,2453,6017209,0.551250639,-0.834339699,3.389697548
183.2112545,2454,6022116,-0.404230657,-0.914657081,3.389874558
312.4461007,2455,6027025,-0.988064151,-0.154042961,3.390051496
526.8638392,2456,6031936,-0.663476021,0.748197547,3.390228362
573.2586404,2457,6036849,0.271108902,0.962548681,3.390405156
406.6982565,2458,6041764,0.956437551,0.291936997,3.390581879
219.7191133,2459,6046681,0.762421927,-0.647080216,3.390758529
212.7189317,2460,6051600,-0.132560901,-0.991174862,3.390935107
385.9800289,2461,6056521,-0.905667848,-0.423987911,3.391111614
560.4365242,2462,6061444,-0.846107952,0.53301157,3.391288049
569.8048047,2463,6066369,-0.008640307,0.999962672,3.391464412
414.0486282,2464,6071296,0.836771197,0.547552705,3.391640703
240.6313758,2465,6076225,0.912859121,-0.408274694,3.391816924
199.8343617,2466,6081156,0.149668579,-0.988736222,3.391993072
319.2205153,2467,6086089,-0.751126564,-0.660158227,3.392169149
496.453686,2468,6091024,-0.961339408,0.275366197,3.392345155
594.2781342,2469,6095961,-0.287701234,0.95772021,3.39252109
546.4574496,2470,6100900,0.650448128,0.759550678,3.392696953
395.4574071,2471,6105841,0.990578481,-0.136946244,3.392872745
249.0024243,2472,6110784,0.419975547,-0.907535421,3.393048466
201.0147118,2473,6115729,-0.536750968,-0.843740717,3.393224116
275.1340302,2474,6120676,-0.999991118,-0.004214689,3.393399695
420.8542595,2475,6125625,-0.543844046,0.839186305,3.393575203
553.1928435,2476,6130576,0.412310734,0.91104328,3.39375064
603.8876632,2477,6135529,0.989388927,0.145291266,3.393926007
553.8969131,2478,6140484,0.656827503,-0.754040869,3.394101302
434.7798398,2479,6145441,-0.279618098,-0.960111306,3.394276527
305.6446777,2480,6150400,-0.958984109,-0.283459836,3.394451681
222.3966286,2481,6155361,-0.756664553,0.6538033,3.394626764
214.9479331,2482,6160324,0.141328904,0.989962697,3.394801777
280.0817437,2483,6165289,0.909385218,0.415954956,3.39497672
388.8036567,2484,6170256,0.841356957,-0.540479853,3.395151592
501.4961691,2485,6175225,-0.00021101,-0.999999978,3.395326393
583.1889762,2486,6180196,-0.841584976,-0.540124735,3.395501124
613.5755671,2487,6185169,-0.909209595,0.416338699,3.395675785
589.9375497,2488,6190144,-0.140911106,0.990022252,3.395850376
524.1092737,2489,6195121,0.756940404,0.653483913,3.396024897
436.1608439,2490,6200100,0.958864398,-0.283864522,3.396199347
347.5982619,2491,6205081,0.279212886,-0.960229225,3.396373728
276.0793718,2492,6210064,-0.657145665,-0.753763607,3.396548038
232.536482,2493,6215049,-0.989327523,0.145708796,3.396722279
220.6431869,2494,6220036,-0.411926218,0.911217203,3.396896449
237.9854395,2495,6225025,0.544198152,0.838956716,3.39707055
278.1092189,2496,6230016,0.99998925,-0.004636706,3.397244581
332.7125704,2497,6235009,0.536394844,-0.843967162,3.397418542
393.4870218,2498,6240004,-0.420358508,-0.907358102,3.397592434
453.3732757,2499,6245001,-0.990636187,-0.136528187,3.397766256
507.205385,2500,6250000,-0.650127524,0.759825113,3.397940009
551.8481975,2501,6255001,0.288105386,0.957598708,3.398113692
585.9884159,2502,6260004,0.961455533,0.274960467,3.398287305
609.7401158,2503,6265009,0.750847896,-0.66047516,3.39846085
624.1946699,2504,6270016,-0.150085833,-0.988672971,3.398634325
631.00273,2505,6275025,-0.91303134,-0.407889412,3.39880773
632.035553,2506,6280036,-0.836540043,0.547905791,3.398981067
629.141379,2507,6285049,0.009062311,0.999958936,3.399154334
623.9916828,2508,6290064,0.846332819,0.532654447,3.399327532
618.000868,2509,6295081,0.905488836,-0.424370084,3.399500661
612.2989566,2510,6300100,0.132142593,-0.991230717,3.399673721
607.7374453,2511,6305121,-0.76269494,-0.6467584,3.399846713
604.9115594,2512,6310144,-0.956314263,0.292340608,3.400019635
604.1860921,2513,6315169,-0.270702662,0.962663009,3.400192489
605.7159537,2514,6320196,0.663791717,0.747917479,3.400365273
609.4560878,2515,6325225,0.987999053,-0.154459931,3.400537989
615.1585193,2516,6330256,0.403844616,-0.914827594,3.400710637
622.3571798,2517,6335289,-0.551602699,-0.834106985,3.400883216
630.3441067,2518,6340324,-0.999909036,0.013487739,3.401055726
638.1438952,2519,6345361,-0.528903617,0.848681898,3.401228167
644.4970218,2520,6350400,0.428373348,0.903601834,3.401400541
647.8666758,2521,6355441,0.991805833,0.127754411,3.401572846
646.4874394,2522,6360484,0.643376609,-0.765549828,3.401745082
638.4763443,2523,6365529,-0.296570103,-0.955011086,3.401917251
622.0256624,2524,6370576,-0.963851629,-0.266439556,3.402089351
595.6898322,2525,6375625,-0.744972413,0.667095273,3.402261382
558.76357,2526,6380676,0.158831004,0.987305784,3.402433346
511.7224904,2527,6385729,0.916605929,0.39979191,3.402605242
456.6615288,2528,6390784,0.831657589,-0.555288802,3.40277707
397.6240113,2529,6395841,-0.017912902,-0.999839551,3.402948829
340.6749934,2530,6400900,-0.851014354,-0.525142428,3.403120521
293.5529718,2531,6405961,-0.901697134,0.432368222,3.403292145
264.7565016,2532,6411024,-0.123363727,0.992361522,3.403463701
262.0098614,2533,6416089,0.768389721,0.639982215,3.40363519
290.219132,2534,6421156,0.953689203,-0.300793789,3.403806611
349.2681797,2535,6426225,0.26217123,-0.965021371,3.403977964
432.2657117,2536,6431296,-0.670385763,-0.742012755,3.404149249
525.0447317,2537,6436369,-0.986593177,0.163198966,3.404320467
607.7003835,2538,6441444,-0.395731374,0.91836631,3.404491618
658.5965762,2539,6446521,0.558964029,0.829191904,3.404662701
660.5120767,2540,6451600,0.999750482,-0.022337715,3.404833717
607.5314949,2541,6456681,0.521370952,-0.853330141,3.405004665
510.2476098,2542,6461764,-0.436354627,-0.899774772,3.405175546
396.3799695,2543,6466849,-0.992897774,-0.118970626,3.40534636
304.6368261,2544,6471936,-0.636575287,0.771214564,3.405517107
271.8824794,2545,6477025,0.305011583,0.952348641,3.405687787
317.0626454,2546,6482116,0.966172211,0.257897769,3.405858399
428.5844597,2547,6487209,0.739038563,-0.673663122,3.406028945
562.9067764,2548,6492304,-0.167563731,-0.985861246,3.406199424
659.0907097,2549,6497401,-0.920108704,-0.391663087,3.406369835
666.7032605,2550,6502500,-0.826709977,0.562628308,3.40654018
575.32231,2551,6507601,0.02676209,0.999641831,3.406710459
428.2955163,2552,6512704,0.855629215,0.517589265,3.40688067
307.1150238,2553,6517809,0.897834786,-0.440332485,3.407050815
287.6700557,2554,6522916,0.114575195,-0.993414578,3.407220893
389.8778821,2555,6528025,-0.774024301,-0.63315589,3.407390904
554.5117569,2556,6533136,-0.950989425,0.309223404,3.407560849
671.9148391,2557,6538249,-0.253619257,0.967304126,3.407730728
654.7312568,2558,6543364,0.676927286,0.736049896,3.40790054
508.5147709,2559,6548481,0.985110004,-0.171925214,3.408070286
341.5011058,2560,6553600,0.387587128,-0.921833075,3.408239965
290.012944,2561,6558721,-0.566281567,-0.824211858,3.408409578
405.0125057,2562,6563844,-0.9995136,0.03118594,3.408579125
594.5443075,2563,6568969,-0.513797439,0.857911529,3.408748606
689.4639123,2564,6574096,0.444301718,0.895877214,3.408918021
595.6024407,2565,6579225,0.993911925,0.11017752,3.409087369
397.0518769,2566,6584356,0.629724091,-0.776818878,3.409256652
292.1461848,2567,6589489,-0.313429167,-0.949611582,3.409425869
396.725454,2568,6594624,-0.968417095,-0.249335777,3.409595019
607.1753257,2569,6599761,-0.733046812,0.680178191,3.409764104
692.295279,2570,6604900,0.17628333,0.984339468,3.409933123
548.9733083,2571,6610041,0.923539391,0.383503577,3.410102077
340.4822961,2572,6615184,0.821697595,-0.569923734,3.410270964
322.5390082,2573,6620329,-0.03560918,-0.999365792,3.410439786
526.3743161,2574,6625476,-0.860177039,-0.50999555,3.410608543
694.7885522,2575,6630625,-0.893902095,0.448262249,3.410777233
601.0364164,2576,6635776,-0.105777687,0.994389803,3.410945859
366.6876219,2577,6640929,0.779598239,0.626279958,3.411114419
321.1146379,2578,6646084,0.948215139,-0.317628792,3.411282913
538.2691648,2579,6651241,0.245047414,-0.969511096,3.411451342
702.6212454,2580,6656400,-0.683415774,-0.730029369,3.411619706
561.3078282,2581,6661561,-0.983549651,0.180637993,3.411788005
328.9012779,2582,6666724,-0.379412515,0.925227617,3.411956238
379.0476567,2583,6671889,0.573554738,0.819167237,3.412124406
638.1621477,2584,6677056,0.999198409,-0.040031723,3.412292509
674.8972909,2585,6682225,0.506183672,-0.862425702,3.412460547
421.1162622,2586,6687396,-0.452213999,-0.891909468,3.412628521
320.0685134,2587,6692569,-0.994848205,-0.101375783,3.412796429
559.7901825,2588,6697744,-0.622823559,0.78236233,3.412964272
706.4395418,2589,6702921,0.321822195,0.946800124,3.41313205
482.2706955,2590,6708100,0.970586107,0.240754251,3.413299764
312.8372192,2591,6713281,0.726997628,-0.68663997,3.413467413
534.2222398,2592,6718464,-0.184989117,-0.982740569,3.413634997
711.3882879,2593,6723649,-0.926897721,-0.375314021,3.413802517
482.217307,2594,6728836,-0.816620835,0.577174507,3.413969972
318.7963606,2595,6734025,0.044453481,0.999011455,3.414137362
571.3065779,2596,6739216,0.864657471,0.502361879,3.414304688
701.5417357,2597,6744409,0.88989937,-0.456156893,3.41447195
421.8211019,2598,6749604,0.096971892,-0.99528712,3.414639147
355.0518574,2599,6754801,-0.785111097,-0.61935496,3.41480628
658.4199234,2600,6760000,-0.945366564,0.326009295,3.414973348
634.1309516,2601,6765201,-0.236456372,0.971642107,3.415140352
336.7155564,2602,6770404,0.689850718,0.723951647,3.415307292
478.1042312,2603,6775609,0.981912239,-0.189336619,3.415474168
720.2875423,2604,6780816,0.371208176,-0.92854967,3.41564098
466.1098689,2605,6786025,-0.580782972,-0.814058437,3.415807728
351.2585983,2606,6791236,-0.998804934,0.048874369,3.415974411
671.8457657,2607,6796449,-0.498530246,0.866872305,3.416141031
602.8546537,2608,6801664,0.460090851,0.887871842,3.416307587
324.0175286,2609,6806881,0.995706541,0.092566102,3.416474079
578.4406726,2610,6812100,0.615874229,-0.787844486,3.416640507
683.8647049,2611,6817321,-0.330190009,-0.943914487,3.416806872
352.3514613,2612,6822544,-0.972679076,-0.232153862,3.416973173
502.9745262,2613,6827769,-0.720891486,0.693047953,3.41713941
716.1282715,2614,6832996,0.193680411,0.981064676,3.417305583
387.0846468,2615,6838225,0.930183432,0.36709506,3.417471693
463.7616634,2616,6843456,0.811480095,-0.584380061,3.41763774
724.9935213,2617,6848689,-0.053294299,-0.998578849,3.417803723
402.042604,2618,6853924,-0.86907016,-0.494688849,3.417969642
459.7339476,2619,6859161,-0.885826924,0.464015798,3.418135498
